exp_name,task_type,hashed_id,joint_id_task,task_name,task_number,attempt_number,num_actions,solved,test_output_grid,first_written_solution,last_written_solution,complete,first_written_solution_word_count,last_written_solution_word_count,word_count_diff
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_1c786137.json,1c786137.json,7,1,78,true,|208111010|810828128|820201181|018811818|018808020|088288888|802000088|028812002|,Copy the area in the rectangle.,Copy the area in the rectangle.,true,6,6,0
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_7df24a62.json,7df24a62.json,10,3,59,false,|00000000011111000000000|00000400014111000000000|00000000011111000000000|00000040014141000000000|00040000011111000000000|00000000000000400000000|00000000000000000000000|00000000000000000000000|00000000004000000000000|00000400000000000004000|00000000400004000000000|00040400000000000040000|00000000000040000000000|00000000000000000000000|00000000000000000000000|00000000000000000000000|40000004000000000040000|00000000000000000000000|00001111100000000004000|00001111100000000000000|00001141400000000000000|00001111100000000000040|04001141100000000000000|,Use the examples.,Use the examples.,true,3,3,0
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_3ac3eb23.json,3ac3eb23.json,1,1,36,true,|003000600700|030306067070|003000600700|030306067070|003000600700|030306067070|,Use the examples.,Use the examples.,true,3,3,0
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_7df24a62.json,7df24a62.json,10,2,31,false,|00000000011111000000000|00000400014111000000000|00000000011111000000000|00000040014141000000000|00040000011111000000000|00000000000000400000000|00000000000000000000000|00000000000000000000000|00000000004000000000000|00000400000000000004000|00000000400004000000000|00040400000000000040000|00000000000040000000000|00000000000000000000000|00000000000000000000000|00000000000000000000000|40000004000000000040000|00000000000000000000000|00000000000000000004000|00000000000000000000000|00000040400000000000000|00000000000000000000040|04000040000000000000000|,Use the examples.,Use the examples.,true,3,3,0
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_7df24a62.json,7df24a62.json,10,1,29,false,|00000000011111000000000|00000400014111000000000|00000000011111000000000|00000040014141000000000|00040000011111000000000|00000000000000400000000|00000000000000000000000|00000000000000000000000|00111110004000000000000|00111410000000000004000|00111110400004000000000|00141410000000000040000|00111110000040000000000|00000000000000000000000|00000000000000000000000|00000000000000000000000|40000004000000000040000|00000000000000000000000|00000000000000000004000|00000000000000000000000|00000040400000000000000|00000000000000000000040|04000040000000000000000|,Use the examples.,Use the examples.,true,3,3,0
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_d10ecb37.json,d10ecb37.json,9,2,21,true,|96|29|,don't know,Copy the four squares in the upper left; 2 by 2 square in the output.,true,2,15,13
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_ba26e723.json,ba26e723.json,3,1,18,true,|04060404060404060|64464464464464464|60404060404060404|,Change every third column to pink.,Change every third column to pink.,true,6,6,0
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_67e8384a.json,67e8384a.json,8,3,13,false,|060060|000000|000000|000000|000000|060060|,?,I don't know.,true,1,3,2
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_d10ecb37.json,d10ecb37.json,9,1,13,false,|92|96|,don't know,Copy the four squares in the upper left; 2 by 2 square in the output.,true,2,15,13
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_5582e5ca.json,5582e5ca.json,2,1,12,true,|888|888|888|,Fill in the output with the most common color from the input.,Fill in the output with the most common color from the input.,true,12,12,0
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_67e8384a.json,67e8384a.json,8,2,11,false,|060060|000000|000000|000000|000000|060060|,?,I don't know.,true,1,3,2
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_f5b8619d.json,f5b8619d.json,6,3,6,false,|000|000|000|,?,I don't know,true,1,3,2
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_f5b8619d.json,f5b8619d.json,6,2,4,false,|000|000|000|,?,I don't know,true,1,3,2
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_5521c0d9.json,5521c0d9.json,4,1,3,false,|000|000|000|,?,"Move the colored areas up by their height.  Put differently, make a copy of the colored area on top of the current colored area, then replace the previous colored area with black.",true,1,32,31
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_f5b8619d.json,f5b8619d.json,6,1,3,false,|000|000|000|,?,I don't know,true,1,3,2
expv1,training,dd0924ce10d6d0ea702335d1ddce2e4b,dd0924ce10d6d0ea702335d1ddce2e4b_67e8384a.json,67e8384a.json,8,1,3,false,|000|000|000|,?,I don't know.,true,1,3,2
expv4,training,dd1dcbaa09e13328c0ca69f29a06e400,dd1dcbaa09e13328c0ca69f29a06e400_6aa20dc0.json,6aa20dc0.json,4,1,79,true,|3333333333333333333333|3333333333444888333333|3333333333444888333333|3333333333444888333333|3333338433888333888333|3333383833888333888333|3333318333888333888333|3333333333333888111333|3333333333333888111333|3333333333333888111333|3333333333333333333333|3333333333333333333333|3333333333333333333333|3183333333333881133333|3838333333333881133333|3384333333388338833333|3333333333388338833333|3333333333344883333333|3333333333344883333333|3333333333333333333333|3333333333333333333333|3333333333333333333333|,Add light blue squares of the appropriate size to each pair of blue and yellow squares in a matching pattern to the given example,Add light blue squares of the appropriate size to each pair of blue and yellow squares in a matching pattern to the given example,true,24,24,0
expv4,training,dd1dcbaa09e13328c0ca69f29a06e400,dd1dcbaa09e13328c0ca69f29a06e400_6a1e5592.json,6a1e5592.json,3,1,76,true,|222222222222222|212222121221222|211222111221112|010000111001111|011000111000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|,Move each corresponding gray shape into the fitting slots above and turn them blue,Move each corresponding gray shape into the fitting slots above and turn them blue,true,14,14,0
expv4,training,dd1dcbaa09e13328c0ca69f29a06e400,dd1dcbaa09e13328c0ca69f29a06e400_6855a6e4.json,6855a6e4.json,1,1,69,true,|000000000000000|000000000000000|000000000000000|000222222200000|000200000200000|000055055000000|000005550000000|000000000000000|000055555000000|000000500000000|000200000200000|000222222200000|000000000000000|000000000000000|000000000000000|,Move the grey shapes either into or out of the red brackets and reverse them,Move the grey shapes either into or out of the red brackets and reverse them,true,15,15,0
expv4,training,dd1dcbaa09e13328c0ca69f29a06e400,dd1dcbaa09e13328c0ca69f29a06e400_6b9890af.json,6b9890af.json,5,1,49,true,|22222222222222|20000333300002|20000333300002|20000333300002|20000333300002|23333000033332|23333000033332|23333000033332|23333000033332|20000333300002|20000333300002|20000333300002|20000333300002|22222222222222|,"Make the output grid the same size as the red square and move the other shape inside of it, but change its dimensions to fit entirely within the red square","Make the output grid the same size as the red square and move the other shape inside of it, but change its dimensions to fit entirely within the red square",true,30,30,0
expv4,training,dd1dcbaa09e13328c0ca69f29a06e400,dd1dcbaa09e13328c0ca69f29a06e400_694f12f3.json,694f12f3.json,2,1,29,true,|4444440000|4222240000|4222240000|4222240000|4222240000|4444440000|0000000000|0000444444|0000411114|0000444444|,Make the interior of the yellow shape red if it has a larger area or blue if it has a smaller area.,Make the interior of the yellow shape red if it has a larger area or blue if it has a smaller area.,true,22,22,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_bbc9ae5d.json,bbc9ae5d.json,4,1,61,true,|111000000000|111100000000|111110000000|111111000000|111111100000|111111110000|,"The input matched the example input of 3, so I just copied that layout. I am not sure how it reached the number of blocks down.","The input matched the example input of 3, so I just copied that layout. I am not sure how it reached the number of blocks down.",true,26,26,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_794b24be.json,794b24be.json,1,3,57,true,|220|000|000|,Connecting the red with the blue where they intersect.,"However many blue boxes there was, that is how many red boxes there should be starting in the top corner.",true,9,20,11
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_1bfc4729.json,1bfc4729.json,6,1,57,true,|2222222222|2000000002|2222222222|2000000002|2000000002|8000000008|8000000008|8888888888|8000000008|8888888888|,The top red square would be taken all the way around to the top and down halfway to meet the blue halfway and done the same to it.,The top red square would be taken all the way around to the top and down halfway to meet the blue halfway and done the same to it.,true,28,28,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_e21d9049.json,e21d9049.json,10,1,56,true,|00000010000000000000|00000040000000000000|00000020000000000000|00000030000000000000|00000010000000000000|00000040000000000000|14231423142314231423|00000030000000000000|00000010000000000000|00000040000000000000|00000020000000000000|00000030000000000000|00000010000000000000|00000040000000000000|00000020000000000000|00000030000000000000|00000010000000000000|00000040000000000000|00000020000000000000|00000030000000000000|,"Alternating the color patterns of yellow, red, green, blue all across the intersection.","Alternating the color patterns of yellow, red, green, blue all across the intersection.",true,13,13,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_794b24be.json,794b24be.json,1,2,51,false,|002|002|000|,Connecting the red with the blue where they intersect.,"However many blue boxes there was, that is how many red boxes there should be starting in the top corner.",true,9,20,11
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_941d9a10.json,941d9a10.json,2,1,45,true,|1505005050|5555555555|0505005050|0505005050|5555555555|0505225050|5555555555|0505005050|5555555555|0505005053|,"The blue in the top corner, the red boxes in the middle, and the green boxes at the lowest intersection.","The blue in the top corner, the red boxes in the middle, and the green boxes at the lowest intersection.",true,20,20,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_496994bd.json,496994bd.json,3,1,44,true,|333333|555555|555555|000000|000000|000000|000000|555555|555555|333333|,"The top lines mirrored the bottom lines in the output, I used the colors and the locations to match.","The top lines mirrored the bottom lines in the output, I used the colors and the locations to match.",true,19,19,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_794b24be.json,794b24be.json,1,1,35,false,|000|020|000|,Connecting the red with the blue where they intersect.,"However many blue boxes there was, that is how many red boxes there should be starting in the top corner.",true,9,20,11
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_6855a6e4.json,6855a6e4.json,9,3,35,false,|000000000000000|000000000000000|000000000000000|000222222200000|000200000200000|000005550000000|000055055000000|000000000000000|000000500000000|000055555000000|000200000200000|000222222200000|000000000000000|000000000000000|000000000000000|,Taking the grey lines from outside the red lines and moving them into the red lines.,I thought the rule was just moving the gray lines inside the red lines,true,16,14,-2
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_6855a6e4.json,6855a6e4.json,9,2,33,false,|000000000000000|000000000000000|000000000000000|000222222200000|000200000200000|000005550000000|000055055000000|000000000000000|000000500000000|000055555000000|000200000200000|000222222200000|000000000000000|000000000000000|000000000000000|,Taking the grey lines from outside the red lines and moving them into the red lines.,I thought the rule was just moving the gray lines inside the red lines,true,16,14,-2
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_6855a6e4.json,6855a6e4.json,9,1,32,false,|000000000000000|000000000000000|000000000000000|000222222200000|000200000200000|000005550000000|000055055000000|000000000000000|000000500000000|000055555000000|000200000200000|000222222200000|000000000000000|000000000000000|000000000000000|,Taking the grey lines from outside the red lines and moving them into the red lines.,I thought the rule was just moving the gray lines inside the red lines,true,16,14,-2
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_36fdfd69.json,36fdfd69.json,8,2,21,true,|000999009900000090|924224000900900000|022442009990090090|000000000999999090|099000909909009999|999909242290090000|000009222290990000|909909009099099909|000900099999090000|990909099009900009|099090429009009999|099009249900099909|909909990090009990|999999000092242240|099999909002424429|090900990902242240|900000000000909990|,Adding yellow to the block holes in the input of the lighter color red.,The uneven blocks of the lighter red you fill in with the yellow color to make it an even block.,true,14,20,6
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_780d0b14.json,780d0b14.json,7,1,20,true,|324|118|732|,"The colors in the input, you take one and fill a 3x3 box","The colors in the input, you take one and fill a 3x3 box",true,13,13,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_48d8fb45.json,48d8fb45.json,5,1,10,true,|030|330|033|,"Where the gray block was located, the green under it was the boxes to copy and put in a 3x3 box","Where the gray block was located, the green under it was the boxes to copy and put in a 3x3 box",true,21,21,0
expv1,training,dd55f7f830586bcacfca0489ba65e224,dd55f7f830586bcacfca0489ba65e224_36fdfd69.json,36fdfd69.json,8,1,3,false,|000|000|000|,Adding yellow to the block holes in the input of the lighter color red.,The uneven blocks of the lighter red you fill in with the yellow color to make it an even block.,true,14,20,6
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_b782dc8a.json,b782dc8a.json,2,3,125,true,|884800834343434|083888848888888|084343438000008|088888848880888|000000834380800|888880888480808|434380008380808|888488808480888|008343808380000|808884888488808|800083434343808|888084888888808|438083800000008|848884808888888|834343808000000|,"Branching out from the original pattern, alternate reds and yellows on connected paths","Branching out from the original pattern, alternate reds and yellows on connected paths",true,13,13,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_b782dc8a.json,b782dc8a.json,2,2,120,false,|880800834343434|083888848888888|080303438000008|088888848880888|000000834380800|888880888480808|434380008380808|888488808480888|008343808380000|808884888488808|800083434343808|888084888888808|438083800000008|848884808888888|834343808000000|,"Branching out from the original pattern, alternate reds and yellows on connected paths","Branching out from the original pattern, alternate reds and yellows on connected paths",true,13,13,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_1e32b0e9.json,1e32b0e9.json,7,1,78,true,|00000900000900000|04440904490909990|04040909090909090|04440909990909990|00000900000900000|99999999999999999|00000900000900000|09490909990909990|04040909090909090|09490904490909990|00000900000900000|99999999999999999|00000900000900000|09990909990909990|09090904040909090|09990909990909990|00000900000900000|,"Copy first shape to all boxes, but skip precolored areas","Copy first shape to all boxes, but skip precolored areas",true,10,10,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_b782dc8a.json,b782dc8a.json,2,1,55,false,|884800834343434|083888848888888|084343438000008|088888848880888|000000843480800|888880888380808|343480008480808|888388808380888|008434808480000|808883888388808|800084343434808|888083888888808|348084800000008|838883808888888|843434808000000|,"Branching out from the original pattern, alternate reds and yellows on connected paths","Branching out from the original pattern, alternate reds and yellows on connected paths",true,13,13,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_b91ae062.json,b91ae062.json,6,3,52,true,|000011110000|000011110000|000011110000|000011110000|000088887777|000088887777|000088887777|000088887777|999999990000|999999990000|999999990000|999999990000|,Split each cell into four,"Split each box into 16, keep colors",true,5,7,2
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_b91ae062.json,b91ae062.json,6,2,36,false,|000111000|000111000|000111000|000888777|000888777|000888777|999999000|999999000|999999000|,Split each cell into four,"Split each box into 16, keep colors",true,5,7,2
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_54d9e175.json,54d9e175.json,5,1,26,true,|77758885999|77758885999|77758885999|55555555555|66656665888|66656665888|66656665888|,Each center color corresponded to a different solid color,Each center color corresponded to a different solid color,true,9,9,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_4093f84a.json,4093f84a.json,4,1,25,true,|00000550000000|00005555000000|00000550000000|00005550000000|00005550000000|00000550000000|00000555500000|00000550000000|00000550000000|00000550000000|00000550000000|00055555000000|00000550000000|00000555000000|,Subtract yellow squares,Subtract yellow squares,true,3,3,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_6d75e8bb.json,6d75e8bb.json,9,1,24,true,|00000000000|00000000000|00822222200|00822288200|00828228200|00888228200|00888828800|00888888800|00000000000|,"Fill in black spaces with orange, stay in original shape","Fill in black spaces with orange, stay in original shape",true,10,10,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_b91ae062.json,b91ae062.json,6,1,21,false,|001100|001100|008877|008877|999900|999900|,Split each cell into four,"Split each box into 16, keep colors",true,5,7,2
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_e73095fd.json,e73095fd.json,10,1,21,true,|000000050000000000|000000050000000000|555000050000000000|445555555555555555|555000050000005000|000000050000005000|000000050000005000|000000050000055550|000005555500054450|555555444555554455|050005444500054450|050005555500055550|050000050000000000|555000050000000000|545000050000000000|555000050000000000|,Fill in closed off shapes with yellow,Fill in closed off shapes with yellow,true,7,7,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_de1cd16c.json,de1cd16c.json,3,3,20,false,|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|,"Whichever cell has the most colored dots, fill entire puzzle with that color","Whichever cell had the most colored different colored dots, fill the entire puzzle with that color",true,13,16,3
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_98cf29f8.json,98cf29f8.json,1,1,18,true,|00000000000000000|00000000000000000|00000000000000000|03333300000000000|03333377770000000|03333377770000000|03333377770000000|03333300000000000|03333300000000000|03333300000000000|03333300000000000|00000000000000000|,Remove the colored stem and attach to main block,Remove the colored stem and attach to main block,true,9,9,0
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_de1cd16c.json,de1cd16c.json,3,2,12,false,|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|,"Whichever cell has the most colored dots, fill entire puzzle with that color","Whichever cell had the most colored different colored dots, fill the entire puzzle with that color",true,13,16,3
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_de1cd16c.json,de1cd16c.json,3,1,11,false,|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|2222222222222222222|,"Whichever cell has the most colored dots, fill entire puzzle with that color","Whichever cell had the most colored different colored dots, fill the entire puzzle with that color",true,13,16,3
expv1,training,dd5a847778be2594fe617eb1965fe9e3,dd5a847778be2594fe617eb1965fe9e3_1b2d62fb.json,1b2d62fb.json,8,1,10,true,|008|800|008|000|800|,"Anywhere black blocks match, color them blue","Anywhere black blocks match, color them blue",true,7,7,0
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_57aa92db.json,57aa92db.json,5,3,388,true,|000000000000044444400000000000|000000000000044444400000000000|000088000000044444400000000000|000818000044411144400222222220|000880000044411144400222222220|000000000044411144400222222220|000000000044444400000222222220|000000000044444402222111122220|000000333344444402222111122220|000000333300000002222111122220|000033113300000002222111122220|000033113300000002222222200000|000033330000000002222222200000|000033330000000002222222200000|000000000000000002222222200000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,Two squares overlapping with the blue in the middle.,Keep the shapes going in the same direction as the input shape. Same number of squares used in the original in a different color on the outside. ,false,9,27,18
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_57aa92db.json,57aa92db.json,5,2,311,false,|000000000000044444400000000000|000000000000044444400222222222|000088000000044444400222222222|000818000044411144400222222222|000880000044411144400222222222|000000000044411144400222222222|000000000044444400000222222222|000000000044444422222111122222|000000333344444422222111122222|000000333300000022222111122222|000033113300000022222111122222|000033113300000022222222200000|000033330000000022222222200000|000033330000000022222222200000|000000000000000022222222200000|000000000000000022222222200000|000000000000000022222222200000|000000000000000000000000000000|000000000000000000000000000000|,Two squares overlapping with the blue in the middle.,Keep the shapes going in the same direction as the input shape. Same number of squares used in the original in a different color on the outside. ,false,9,27,18
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_73251a56.json,73251a56.json,9,3,100,false,|434455667788991122334|343344455566677788899|434333444455556666777|433433334444455555666|543343333344444455555|543334333333444444455|644333433333334444444|654333343333333344444|754433334333333333444|754433333433333333334|865443333343333333333|865443333334333333333|965444333333433333333|975544333333343333333|176544433333334333333|176554433333333433333|286554443333333343333|286554443333333334333|387654444333333333433|397655444333333333343|497655444433333333334|,"Continuing the surrounding patterns. Two of each color in the first row, then 3, 4, etc. ",Trying to figure out all the different patterns with all the colors intersecting.,false,16,13,-3
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_73251a56.json,73251a56.json,9,2,93,false,|434455667788991122334|343344455566677788899|434333444455556666777|433433334444455555666|543343333344444455555|543334333333444444455|644333433333334444444|654333343333333344444|754433334333333333444|754433333433333333334|865443333343333333333|865443333334333333333|965444333333433333333|975444333333343333333|176544433333334333333|176544433333333433333|286544443333333343333|286544443333333334333|387654444333333333433|397655444333333333343|497655444433333333334|,"Continuing the surrounding patterns. Two of each color in the first row, then 3, 4, etc. ",Trying to figure out all the different patterns with all the colors intersecting.,false,16,13,-3
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_73251a56.json,73251a56.json,9,1,89,false,|434455667788991122334|343344455566677788899|434333444455556666777|433433334444455555666|543343333344444455555|543334333333444444455|644333433333334444444|654333343333333344444|754433334333333333444|754433333433333333334|865443333343333333333|865443333334333333333|965444333333433333333|975544333333343333333|176544433333334333333|176544433333333433333|286544443333333343333|286544443333333334333|387654444333333333433|397655444333333333343|497655444433333333334|,"Continuing the surrounding patterns. Two of each color in the first row, then 3, 4, etc. ",Trying to figure out all the different patterns with all the colors intersecting.,false,16,13,-3
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_57aa92db.json,57aa92db.json,5,1,81,false,|000000000044444400000000000000|000000000044444400000000000000|000088000044444400000000000000|000818000044411144400000000000|000880000044411144400000000000|000000000044411144400000000000|000000000000044444400000000000|000000000000044444400111122220|000000333300044444400111122220|000000333300000000000111122220|000033113300000000000111122220|000033113300000000000000000000|000033330000000000000000000000|000033330000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,Two squares overlapping with the blue in the middle.,Keep the shapes going in the same direction as the input shape. Same number of squares used in the original in a different color on the outside. ,false,9,27,18
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_d07ae81c.json,d07ae81c.json,2,2,59,true,|8843333338488888888|8881333334848888888|8883133318884888888|8883313138888488888|3333331333333313333|3333313133333331333|3333133313333333133|8881333334888888848|8843333338488888884|8483333338848888848|4883333338884888488|3333333333333131333|3333333333333313333|3333333333333131333|3333333333331333133|8883333338848888848|8883333338488888884|,The colored squares on the input are where the lines are to cross on the output.,"The colored squares in the input are intersections for the output. One color for in the highlighted area, another color for the background area.",false,16,24,8
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_d07ae81c.json,d07ae81c.json,2,1,54,false,|8883333338488888888|8881333334848888888|8883133318884888888|8883313138888488888|3333331333333313333|3333313133333331333|3333133313333333133|8881333334888888848|8843333338488888884|8483333338848888848|4883333338884888488|3333333333333131333|3333333333333313333|3333333333333131333|3333333333331333133|8883333338848888888|8883333338488888888|,The colored squares on the input are where the lines are to cross on the output.,"The colored squares in the input are intersections for the output. One color for in the highlighted area, another color for the background area.",false,16,24,8
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_963e52fc.json,963e52fc.json,4,1,44,true,|000000000000000000|311311311311311311|311311311311311311|000000000000000000|000000000000000000|,Double the amount of squares going vertically but leave them the same going horizontally. Continue the pattern in the additional squares for the output. ,Double the amount of squares going vertically but leave them the same going horizontally. Continue the pattern in the additional squares for the output. ,false,24,24,0
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_3bd67248.json,3bd67248.json,8,1,33,true,|3000000002|3000000020|3000000200|3000002000|3000020000|3000200000|3002000000|3020000000|3200000000|3444444444|,Yellow line on the bottom of the output with a red line starting from the intersecting point to the corner. ,Yellow line on the bottom of the output with a red line starting from the intersecting point to the corner. ,false,20,20,0
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_90c28cc7.json,90c28cc7.json,7,1,18,true,|241|838|242|,8 or less small squares of the input counted as one square on the output while keeping the same colors. ,8 or less small squares of the input counted as one square on the output while keeping the same colors. ,false,20,20,0
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_fafffa47.json,fafffa47.json,1,2,18,true,|000|200|020|,Black squares are filled with orange.,If you put one square on top of the other any block that doesn't have color on both squares is colored orange for the output.,false,6,25,19
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_bdad9b1f.json,bdad9b1f.json,3,1,17,true,|000800|000800|000800|000800|222422|000800|,"Yellow box at the intersecting lines. Red going horizontally, blue going vertically. ","Yellow box at the intersecting lines. Red going horizontally, blue going vertically. ",false,12,12,0
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_a699fb00.json,a699fb00.json,6,1,13,true,|0121000000|0000000000|0012121210|0000000000|0121000000|0000012100|0000000000|0001210000|0000000000|0000000000|,Red block between every blue one only on the rows with blue squares on the input.,Red block between every blue one only on the rows with blue squares on the input.,false,16,16,0
expv1,training,dd8790c261be93473d64bc85bcdaaecd,dd8790c261be93473d64bc85bcdaaecd_fafffa47.json,fafffa47.json,1,1,8,false,|020|220|020|,Black squares are filled with orange.,If you put one square on top of the other any block that doesn't have color on both squares is colored orange for the output.,false,6,25,19
