participant_id,task_name,task_type,action,row,col,color,reason,reason_cat,dist_to_target,color_relevant,rand_baseline_dist,rand_baseline_color,n_target_cells,grid_rows,grid_cols
68b7c676b543075b33204ff40ae76985,f5aa3634.json,evaluation,edit,0,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,10.4355,0.3333333333333333,8,15,15
68b7c676b543075b33204ff40ae76985,f5aa3634.json,evaluation,edit,1,2,5,wrong color (expected one of 0/3),wrong_color,0.0,0,10.4355,0.3333333333333333,8,15,15
68b7c676b543075b33204ff40ae76985,f5aa3634.json,evaluation,edit,1,1,9,wrong color (expected one of 0/4),wrong_color,0.0,0,10.4355,0.3333333333333333,8,15,15
68b7c676b543075b33204ff40ae76985,f5aa3634.json,evaluation,edit,2,1,9,wrong color (expected one of 0/4),wrong_color,0.0,0,10.4355,0.3333333333333333,8,15,15
abba78303c7806354b26398ac9d6a11b,f5c89df1.json,evaluation,edit,3,2,8,wrong color (expected one of 0/2),wrong_color,0.0,1,3.484,0.2222222222222222,30,13,13
384822dc16e28ea38dea53fd992f6f17,f823c43c.json,evaluation,edit,1,2,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
384822dc16e28ea38dea53fd992f6f17,f823c43c.json,evaluation,edit,2,2,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
384822dc16e28ea38dea53fd992f6f17,f823c43c.json,evaluation,edit,2,1,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,floodfill,13,6,1,wrong color (expected 3),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,14,4,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,14,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,4,14,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,2,14,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,1,14,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,14,1,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,14,12,1,wrong color (expected 3),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,3,14,1,wrong color (expected one of 3/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,7,1,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,13,2,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
7cdd9795e41b26aa463e746e59eee005,f823c43c.json,evaluation,edit,14,2,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,0,1,0,wrong color (expected one of 3/6),wrong_color,0.0,0,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,2,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,14,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,8,2,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,1,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,1,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,14,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,13,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,13,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,7,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,8,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,5,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,4,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,2,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,1,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,1,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,2,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,5,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,7,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,8,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,10,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,13,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,1,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,2,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,4,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,5,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,7,3,wrong color (expected 1),wrong_color,3.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,10,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,11,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,8,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,7,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,11,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,13,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,14,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,14,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,8,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,1,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,3,1,wrong color (expected 3),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,3,1,wrong color (expected 3),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,8,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,11,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,13,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,9,1,wrong color (expected 3),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,3,1,wrong color (expected one of 3/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,9,1,wrong color (expected 3),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,14,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,2,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,1,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,8,2,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,1,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,1,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,10,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,7,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,5,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,4,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,11,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,14,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b9038fbf53e1925bee0bc00b49663527,f823c43c.json,evaluation,edit,13,8,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,1,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,2,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,2,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,2,14,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,4,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,14,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,14,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,14,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,13,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,11,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,10,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,10,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,11,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,5,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,7,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,11,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,10,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,13,8,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,14,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,13,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,14,1,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,10,1,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,8,2,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
b98d688d56c48105d76892212df9fa93,f823c43c.json,evaluation,edit,12,11,1,wrong color (expected 3),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,0,1,0,wrong color (expected one of 3/6),wrong_color,0.0,0,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,1,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,2,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,2,14,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,4,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,5,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,7,10,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,8,2,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,10,11,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,14,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,10,4,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,13,5,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,14,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,13,8,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,11,7,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,floodfill,11,13,3,wrong color (expected one of 1/6),wrong_color,0.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,edit,2,1,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,edit,2,2,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,edit,1,2,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,edit,2,5,3,wrong color (expected 1),wrong_color,1.0,1,1.1035,0.2222222222222222,61,16,16
e2de7b05ed553c5462622523721ef0fc,f823c43c.json,evaluation,edit,2,7,3,wrong color (expected 1),wrong_color,2.0,1,1.1035,0.2222222222222222,61,16,16
